transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud,out_degree,in_degree,total_sent,total_received,avg_sent,shared_device_count,shared_ip_count,fraud_out,fraud_in,total_degree
TXN00000140,2024-08-15 12:41:53,ACC000499,ACC000224,2195.99,DEBIT,fc7ac12e-a3d8,192.168.179.52,0,11,5,6759.0199999999995,1996.52,614.4563636363637,11,11,0,0,16
TXN00000141,2024-10-12 10:21:55,ACC000029,ACC000398,56.02,DEBIT,adb287a1-14ab,192.168.158.131,0,11,10,2644.2799999999997,3676.96,240.38909090909092,11,11,0,0,21
TXN00000142,2024-08-25 03:08:14,ACC000741,ACC000169,351.26,PAYMENT,100f6335-9d5b,192.168.188.204,0,12,14,4959.71,9706.960000000001,413.30916666666667,12,12,0,0,26
TXN00000143,2024-07-20 21:11:21,ACC000637,ACC000546,246.92,DEBIT,725f108e-b669,192.168.1.245,0,7,5,2379.6400000000003,2438.3599999999997,339.9485714285714,7,7,0,0,12
TXN00000144,2024-10-26 20:04:40,ACC000606,ACC000577,397.02,TRANSFER,80292516-f1d4,192.168.187.193,0,11,10,4601.949999999999,4210.94,418.35909090909087,10,11,0,0,21
TXN00000145,2024-09-24 19:40:50,ACC000658,ACC000438,368.54,DEBIT,9e95a39f-5db5,192.168.33.124,0,5,9,2164.46,4017.25,432.892,5,5,0,0,14
TXN00000146,2024-07-04 11:39:13,ACC000186,ACC000051,12.19,CASH_OUT,35b23ab7-de30,192.168.244.23,0,10,5,6174.71,3193.36,617.471,9,10,0,0,15
TXN00000147,2024-10-10 17:31:32,ACC000216,ACC000465,1379.98,DEBIT,55d44f49-5f40,192.168.196.183,0,14,9,7773.94,3227.7799999999997,555.2814285714286,14,14,0,0,23
TXN00000148,2024-03-29 07:08:43,ACC000284,ACC000770,774.6,TRANSFER,1dc4c9d4-5baa,192.168.146.161,0,17,28,273517.96,482236.39,16089.291764705884,17,16,10,18,45
TXN00000149,2024-05-30 05:24:20,ACC000481,ACC000019,49.83,TRANSFER,e08ca288-dfcf,192.168.119.199,0,7,11,2494.32,5815.830000000001,356.3314285714286,7,7,0,0,18
TXN00000150,2024-04-07 03:00:49,ACC000974,ACC000358,587.76,TRANSFER,d6baa7b4-680a,192.168.79.210,0,9,11,6102.33,6751.600000000001,678.0366666666666,9,9,0,0,20
TXN00000151,2024-12-03 12:23:11,ACC000799,ACC000980,20.53,TRANSFER,2f2e9ac5-f84c,192.168.127.94,0,6,12,3303.9500000000003,8530.38,550.6583333333334,6,6,0,0,18
TXN00000152,2024-05-14 16:14:53,ACC000972,ACC000253,72.98,TRANSFER,7625e422-25ec,192.168.6.181,0,9,10,5006.929999999999,5276.3099999999995,556.3255555555556,9,9,0,0,19
TXN00000153,2024-02-09 21:18:46,ACC000636,ACC000156,304.32,DEBIT,5daad7bf-873a,192.168.104.83,0,10,6,4914.599999999999,4427.53,491.4600000000001,10,10,0,0,16
TXN00000154,2024-09-27 01:12:59,ACC000685,ACC000117,1635.4,PAYMENT,362203aa-4411,192.168.118.59,0,13,8,11687.96,4295.95,899.073846153846,13,13,0,0,21
TXN00000155,2024-09-26 21:25:10,ACC000476,ACC000716,1.56,CASH_OUT,ec75d302-5b81,192.168.93.152,0,14,3,5591.459999999999,973.12,399.39,14,13,0,0,17
TXN00000156,2024-06-10 23:15:08,ACC000171,ACC000620,560.64,TRANSFER,3fba662b-3184,192.168.192.153,0,11,14,6524.429999999999,7782.469999999999,593.1299999999999,11,10,0,0,25
TXN00000157,2024-01-02 15:25:15,ACC000796,ACC000838,496.32,CASH_OUT,5b538758-bfaa,192.168.192.153,0,5,10,1525.6,2469.7699999999995,305.12,5,5,0,0,15
TXN00000158,2024-09-12 10:24:01,ACC000228,ACC000006,23061.0,DEBIT,72070ab1-fab7,192.168.70.160,1,23,12,342082.11,105014.29000000002,14873.135217391307,22,21,12,4,35
TXN00000159,2024-11-22 21:45:41,ACC000406,ACC000964,83.1,TRANSFER,dc25df23-87a4,192.168.212.51,0,9,8,3481.47,3364.32,386.8299999999999,9,9,0,0,17
TXN00000160,2024-10-11 13:23:19,ACC000606,ACC000707,210.15,TRANSFER,3ba9b586-f835,192.168.218.144,0,11,10,4601.949999999999,4210.94,418.35909090909087,10,11,0,0,21
TXN00000161,2024-11-07 11:17:57,ACC000713,ACC000791,482.02,TRANSFER,dc4e5bcb-e9ab,192.168.110.32,0,14,10,8485.84,3768.76,606.1314285714285,14,13,0,0,24
TXN00000162,2024-07-19 15:04:01,ACC000815,ACC000579,321.69,DEBIT,c636bc8b-a263,192.168.182.41,0,14,7,4745.929999999999,3999.4900000000002,338.99499999999995,14,12,0,0,21
TXN00000163,2024-11-19 14:14:39,ACC000677,ACC000379,7.0,CASH_OUT,b1599e99-8ac9,192.168.44.149,0,9,13,4068.1099999999997,10101.15,452.0122222222222,9,7,0,0,22
TXN00000164,2024-06-04 02:01:20,ACC000012,ACC000869,306.19,DEBIT,1dc4c9d4-5baa,192.168.236.176,0,10,11,4215.38,3105.0299999999997,421.538,10,10,0,0,21
TXN00000165,2024-10-21 17:06:03,ACC000108,ACC000443,1288.75,DEBIT,632de34a-57af,192.168.248.59,0,9,7,6975.18,6504.070000000001,775.02,9,9,0,0,16
TXN00000166,2024-02-13 13:26:46,ACC000724,ACC000156,100.26,CASH_OUT,e1c44c90-5916,192.168.110.204,0,7,10,1300.36,2649.21,185.76571428571427,7,7,0,0,17
TXN00000167,2024-07-28 19:52:41,ACC000630,ACC000827,884.97,DEBIT,0a8808f4-2ff7,192.168.11.50,0,10,11,5623.26,3678.29,562.326,10,10,0,0,21
TXN00000168,2024-06-29 23:13:16,ACC000476,ACC000446,205.22,CASH_OUT,fb8562dc-bd8f,192.168.2.227,0,14,3,5591.459999999999,973.12,399.39,14,13,0,0,17
TXN00000169,2024-11-30 02:01:01,ACC000330,ACC000872,173.65,TRANSFER,df5062b0-1f38,192.168.106.51,0,13,9,7217.95,4760.98,555.226923076923,12,13,0,0,22
TXN00000170,2024-05-08 01:36:24,ACC000285,ACC000902,178.77,DEBIT,0d21b4b0-c079,192.168.218.144,0,9,11,3284.11,5166.0599999999995,364.9011111111111,9,9,0,0,20
TXN00000171,2024-03-14 17:20:10,ACC000890,ACC000825,25397.6,TRANSFER,50c8214a-84a4,192.168.178.90,1,25,21,280639.02,370202.53,11225.560800000001,22,25,12,12,46
TXN00000172,2024-06-13 03:27:33,ACC000506,ACC000871,194.28,DEBIT,55d44f49-5f40,192.168.214.99,0,6,6,2741.9100000000003,4147.22,456.985,6,6,0,0,12
TXN00000173,2024-06-02 10:32:39,ACC000217,ACC000363,258.7,CASH_OUT,35b23ab7-de30,192.168.177.117,0,11,6,5357.839999999999,2214.7000000000003,487.0763636363636,11,11,0,0,17
TXN00000174,2024-05-06 13:09:28,ACC000901,ACC000610,581.04,CASH_OUT,667111dd-9792,192.168.244.234,0,11,10,5773.13,5431.23,524.8299999999999,11,11,0,0,21
TXN00000175,2024-11-23 09:41:31,ACC000569,ACC000010,427.12,PAYMENT,2d06eeba-b20a,192.168.118.59,0,11,11,4892.0199999999995,5665.69,444.72909090909087,11,11,0,0,22
TXN00000176,2024-12-25 03:46:22,ACC000087,ACC000247,679.06,DEBIT,1ddd01b6-b1da,192.168.67.198,0,11,6,6083.379999999999,1237.38,553.0345454545454,11,11,0,0,17
TXN00000177,2024-09-27 22:42:18,ACC000568,ACC000776,583.43,DEBIT,5daad7bf-873a,192.168.76.111,0,14,9,7109.680000000001,6829.01,507.8342857142857,14,13,0,0,23
TXN00000178,2024-04-19 09:20:01,ACC000661,ACC000728,89.8,TRANSFER,44b1e350-e3bc,192.168.139.45,0,15,3,4639.110000000001,1530.33,309.274,15,13,0,0,18
TXN00000179,2024-04-27 17:01:58,ACC000095,ACC000301,547.07,PAYMENT,a16874e1-a2e5,192.168.194.246,0,19,23,113107.62000000001,232276.08,5953.032631578947,19,17,5,12,42
TXN00000180,2024-04-01 11:16:17,ACC000313,ACC000679,46.36,DEBIT,29534e2a-9dcc,192.168.60.77,0,11,5,4199.3099999999995,2669.81,381.7554545454546,11,10,0,0,16
TXN00000181,2024-10-16 01:41:45,ACC000566,ACC000543,87.94,CASH_OUT,a568ed97-32e2,192.168.20.25,0,17,9,6008.960000000001,3429.5800000000004,353.4682352941177,16,16,0,0,26
TXN00000182,2024-09-02 03:08:52,ACC000360,ACC000719,386.92,CASH_OUT,c7085917-e7f2,192.168.88.111,0,12,13,5649.299999999999,6999.28,470.775,12,11,0,0,25
TXN00000183,2024-11-25 10:22:21,ACC000257,ACC000236,358.64,PAYMENT,cf8f74b7-a210,192.168.5.196,0,9,10,2957.0099999999998,5325.34,328.5566666666667,9,9,0,0,19
TXN00000184,2024-06-04 21:48:05,ACC000323,ACC000122,59.87,PAYMENT,c850ebc6-2838,192.168.106.123,0,14,11,5592.820000000001,4738.500000000001,399.48714285714294,13,14,0,0,25
TXN00000185,2024-08-26 07:35:52,ACC000196,ACC000221,329.3,CASH_OUT,6da048e4-5fbb,192.168.193.106,0,7,8,2698.59,2787.7200000000003,385.5128571428571,7,7,0,0,15
TXN00000186,2024-12-08 09:05:11,ACC000741,ACC000603,10.45,CASH_OUT,8e212b98-26e7,192.168.156.150,0,12,14,4959.71,9706.960000000001,413.30916666666667,12,12,0,0,26
TXN00000187,2024-12-16 07:37:29,ACC000102,ACC000852,53.09,PAYMENT,986f3816-181a,192.168.218.72,0,19,18,9207.37,8361.359999999999,484.59842105263147,17,19,0,0,37
TXN00000188,2024-12-25 09:06:20,ACC000369,ACC000183,27.25,PAYMENT,dc4e5bcb-e9ab,192.168.21.177,0,16,8,10016.24,4952.55,626.015,15,16,0,0,24
TXN00000189,2024-06-15 02:49:56,ACC000280,ACC000046,529.19,CASH_OUT,4d0f540f-6839,192.168.171.125,0,12,15,5444.049999999999,5657.770000000002,453.67083333333335,11,10,0,0,27
TXN00000190,2024-08-19 23:32:08,ACC000714,ACC000966,224.77,DEBIT,0cb4e38b-fed0,192.168.60.10,0,18,19,150245.90000000002,189943.65999999997,8346.994444444445,18,18,5,7,37
TXN00000191,2024-05-20 08:15:30,ACC000105,ACC000893,842.16,CASH_OUT,1f07cc8e-3f6c,192.168.243.84,0,16,9,10829.210000000001,3837.44,676.8256250000001,16,15,0,0,25
TXN00000192,2024-06-28 00:53:09,ACC000480,ACC000490,49.02,PAYMENT,4389c4b3-72f8,192.168.177.117,0,8,10,3216.93,4036.96,402.11625000000004,7,8,0,0,18
TXN00000193,2024-05-23 20:32:30,ACC000988,ACC000052,0.55,DEBIT,ce888124-0a8f,192.168.73.210,0,6,8,2269.5099999999998,3140.6899999999996,378.25166666666667,6,6,0,0,14
TXN00000194,2024-02-29 08:06:23,ACC000116,ACC000841,597.58,DEBIT,61262a3f-c45f,192.168.116.68,0,14,8,8141.009999999998,3380.0999999999995,581.5007142857143,14,13,0,0,22
TXN00000195,2024-01-01 10:48:05,ACC000075,ACC000590,350.22,TRANSFER,ec80a4e1-f7bc,192.168.135.12,0,9,10,6559.6900000000005,5571.67,728.8544444444444,8,9,0,0,19
TXN00000196,2024-07-20 04:08:47,ACC000155,ACC000152,402.43,CASH_OUT,362203aa-4411,192.168.118.59,0,14,9,5115.780000000001,4001.37,365.41285714285715,13,14,0,0,23
TXN00000197,2024-10-11 21:53:26,ACC000087,ACC000254,293.65,DEBIT,cf8f74b7-a210,192.168.112.238,0,11,6,6083.379999999999,1237.38,553.0345454545454,11,11,0,0,17
TXN00000198,2024-11-29 16:09:38,ACC000620,ACC000610,315.84,DEBIT,ac717d81-e3d1,192.168.128.144,0,8,14,2838.9500000000007,7800.549999999999,354.86875000000003,8,8,0,0,22
TXN00000199,2024-06-24 03:36:12,ACC000461,ACC000930,364.49,DEBIT,817c9e4b-a7e1,192.168.234.75,0,11,7,3827.8100000000004,2374.29,347.9827272727273,11,11,0,0,18
TXN00000200,2024-06-25 03:50:16,ACC000312,ACC000582,199.82,TRANSFER,ac717d81-e3d1,192.168.114.58,0,10,12,6749.549999999999,6689.660000000001,674.9549999999999,10,10,0,0,22
TXN00000201,2024-01-18 17:28:01,ACC000970,ACC000781,345.56,PAYMENT,989f57d1-0f5d,192.168.81.28,0,8,12,5595.08,2549.9500000000003,699.385,8,7,0,0,20
TXN00000202,2024-04-26 10:34:47,ACC000270,ACC000676,43.88,PAYMENT,1161a948-ee32,192.168.239.111,0,7,11,3680.9800000000005,6558.13,525.8542857142857,7,7,0,0,18
TXN00000203,2024-02-20 10:40:44,ACC000177,ACC000565,15.52,TRANSFER,554889d1-7175,192.168.239.111,0,12,10,5809.990000000001,10363.99,484.1658333333333,11,12,0,0,22
TXN00000204,2024-02-26 01:09:04,ACC000418,ACC000461,55.82,DEBIT,a2457daf-1478,192.168.138.36,0,11,7,5191.98,3341.44,471.9981818181818,11,10,0,0,18
TXN00000205,2024-02-10 09:06:50,ACC000298,ACC000033,28.25,CASH_OUT,f7728f79-cc69,192.168.8.60,0,9,19,4101.6,10066.14,455.73333333333335,9,9,0,0,28
TXN00000206,2024-09-07 22:13:12,ACC000719,ACC000880,1259.25,PAYMENT,c7085917-e7f2,192.168.218.210,0,6,8,5241.4,4404.15,873.5666666666666,6,6,0,0,14
TXN00000207,2024-11-06 01:03:12,ACC000432,ACC000163,43401.63,PAYMENT,435ff8f7-6a06,192.168.160.178,1,22,16,267838.82,279698.01,12174.491818181816,20,20,10,9,38
TXN00000208,2024-11-23 07:07:28,ACC000435,ACC000117,34.95,PAYMENT,71e6d585-8c03,192.168.128.144,0,9,16,3790.6299999999997,7208.67,421.1811111111111,9,7,0,0,25
TXN00000209,2024-10-09 02:55:53,ACC000930,ACC000272,341.85,TRANSFER,eb20f763-5ad3,192.168.218.210,0,8,9,3066.92,5789.919999999999,383.365,8,8,0,0,17
TXN00000210,2024-12-19 09:58:11,ACC000169,ACC000811,1036.1,CASH_OUT,05fd3a57-1932,192.168.138.36,0,15,7,7352.16,3069.41,490.144,15,15,0,0,22
TXN00000211,2024-08-08 05:59:53,ACC000449,ACC000127,327.58,CASH_OUT,100f6335-9d5b,192.168.76.111,0,7,3,4434.299999999999,3261.5200000000004,633.4714285714285,7,7,0,0,10
TXN00000212,2024-07-19 01:59:39,ACC000716,ACC000412,299.25,DEBIT,fc7ac12e-a3d8,192.168.172.27,0,12,9,7992.57,3246.0199999999995,666.0474999999999,12,12,0,0,21
TXN00000213,2024-10-18 17:06:37,ACC000448,ACC000082,342.28,DEBIT,625b3fc6-93cf,192.168.127.94,0,14,10,8590.76,5646.669999999999,613.6257142857145,13,12,0,0,24
TXN00000214,2024-10-27 11:53:49,ACC000752,ACC000330,171.23,TRANSFER,f245bc81-a8fc,192.168.146.161,0,9,9,2721.9,3699.04,302.43333333333334,7,9,0,0,18
TXN00000215,2024-01-29 12:13:46,ACC000250,ACC000089,20591.54,TRANSFER,eb20f763-5ad3,192.168.175.121,1,19,22,317440.0,350113.95999999996,16707.36842105263,15,18,9,13,41
TXN00000216,2024-08-28 14:12:47,ACC000094,ACC000159,12446.95,TRANSFER,b1599e99-8ac9,192.168.118.33,1,23,19,287448.83,171493.06000000003,12497.775217391305,21,22,11,8,42
TXN00000217,2024-09-21 16:36:21,ACC000781,ACC000774,1202.06,DEBIT,f938ae6a-df9d,192.168.35.148,0,16,22,90523.57,418394.42,5657.7231249999995,15,15,4,11,38
TXN00000218,2024-02-23 23:57:14,ACC000938,ACC000284,1491.74,DEBIT,3681ba10-2c26,192.168.72.6,0,10,15,6164.110000000001,6882.69,616.4110000000001,9,10,0,0,25
TXN00000219,2024-08-04 17:57:20,ACC000650,ACC000833,131.18,TRANSFER,44b1e350-e3bc,192.168.30.95,0,7,12,3666.4,6103.320000000001,523.7714285714286,7,7,0,0,19
TXN00000220,2024-10-16 22:37:27,ACC000481,ACC000356,88.61,CASH_OUT,7c3d24ce-0bfd,192.168.27.23,0,7,11,2494.32,5815.830000000001,356.3314285714286,7,7,0,0,18
TXN00000221,2024-07-04 03:53:02,ACC000686,ACC000107,2.98,DEBIT,5b538758-bfaa,192.168.85.6,0,6,10,2089.59,5561.549999999999,348.265,6,6,0,0,16
TXN00000222,2024-07-29 21:36:35,ACC000220,ACC000225,49688.81,DEBIT,b138ec9d-22bc,192.168.160.178,1,24,13,325599.0800000001,128882.09,13566.628333333334,22,23,11,5,37
TXN00000223,2024-08-01 09:26:10,ACC000833,ACC000778,1344.78,DEBIT,b6351af2-5048,192.168.214.114,0,17,13,9777.890000000001,6734.219999999999,575.17,17,16,0,0,30
TXN00000224,2024-03-01 08:56:48,ACC000090,ACC000322,574.51,TRANSFER,ce888124-0a8f,192.168.106.206,0,11,3,3514.74,2292.29,319.5218181818182,11,11,0,0,14
TXN00000225,2024-08-14 22:53:53,ACC000993,ACC000791,38.8,TRANSFER,cdcf571a-c7fd,192.168.33.124,0,17,13,8690.839999999998,6212.21,511.22588235294097,17,17,0,0,30
TXN00000226,2024-05-05 09:04:26,ACC000673,ACC000890,52.53,DEBIT,4023875c-35d7,192.168.169.110,0,8,13,3115.8500000000004,6833.88,389.48125000000005,8,8,0,0,21
TXN00000227,2024-08-30 05:19:13,ACC000055,ACC000192,19.74,DEBIT,2d06eeba-b20a,192.168.126.113,0,7,12,819.9699999999999,5860.139999999999,117.13857142857142,7,7,0,0,19
TXN00000228,2024-11-05 07:09:02,ACC000640,ACC000452,33.6,PAYMENT,8e212b98-26e7,192.168.102.209,0,12,13,3563.17,4346.79,296.93083333333334,11,12,0,0,25
TXN00000229,2024-11-14 23:15:47,ACC000273,ACC000562,1168.26,CASH_OUT,9e5ea1d3-f777,192.168.161.199,0,2,11,1712.82,3330.83,856.41,2,2,0,0,13
TXN00000230,2024-10-01 08:34:03,ACC000448,ACC000901,657.45,TRANSFER,be6c83b1-29ae,192.168.200.11,0,14,10,8590.76,5646.669999999999,613.6257142857145,13,12,0,0,24
TXN00000231,2024-09-04 07:57:28,ACC000029,ACC000996,564.78,PAYMENT,ec80a4e1-f7bc,192.168.169.171,0,11,10,2644.2799999999997,3676.96,240.38909090909092,11,11,0,0,21
TXN00000232,2024-02-24 16:06:44,ACC000726,ACC000162,714.95,TRANSFER,258b1f30-81ae,192.168.171.125,0,9,9,8215.039999999999,4965.63,912.7822222222221,9,9,0,0,18
TXN00000233,2024-06-02 00:49:34,ACC000565,ACC000417,9.8,TRANSFER,4e84114f-a579,192.168.128.144,0,15,13,3070.13,4336.9400000000005,204.6753333333333,14,14,0,0,28
TXN00000234,2024-06-05 05:21:47,ACC000472,ACC000969,488.94,PAYMENT,cf8f74b7-a210,192.168.139.94,0,13,10,4915.62,4059.9800000000005,378.12461538461537,13,13,0,0,23
TXN00000235,2024-05-28 21:44:31,ACC000510,ACC000955,561.56,CASH_OUT,dc25df23-87a4,192.168.209.15,0,10,6,5103.369999999999,2047.7800000000004,510.33699999999993,9,10,0,0,16
TXN00000236,2024-06-20 02:40:08,ACC000425,ACC000854,327.84,PAYMENT,34c0de9c-c58a,192.168.35.148,0,19,5,14740.82,1841.1,775.8326315789474,19,18,0,0,24
TXN00000237,2024-02-24 12:31:03,ACC000467,ACC000564,354.62,PAYMENT,435ff8f7-6a06,192.168.87.30,0,9,12,2831.1600000000003,5584.6799999999985,314.5733333333333,9,9,0,0,21
TXN00000238,2024-12-24 23:43:27,ACC000943,ACC000613,3735.34,PAYMENT,60642c3e-7a0a,192.168.241.61,0,15,11,13523.53,3389.09,901.5686666666669,14,15,0,0,26
TXN00000239,2024-11-29 02:13:29,ACC000884,ACC000071,1630.45,DEBIT,05dd7418-be8a,192.168.183.222,0,9,8,6008.17,6695.9400000000005,667.5744444444443,9,8,0,0,17
TXN00000240,2024-08-23 17:58:24,ACC000348,ACC000956,772.79,TRANSFER,555224e1-73dc,192.168.153.8,0,25,22,310351.62,216248.88999999996,12414.0648,23,25,12,8,47
TXN00000241,2024-05-18 08:30:05,ACC000289,ACC000743,1092.44,DEBIT,a71524df-57c9,192.168.6.181,0,9,14,4850.210000000001,4219.02,538.9122222222222,9,9,0,0,23
TXN00000242,2024-12-12 15:49:06,ACC000886,ACC000152,730.51,DEBIT,5e020170-ca5e,192.168.106.123,0,8,4,3962.63,1484.79,495.32875,8,8,0,0,12
TXN00000243,2024-07-27 00:37:12,ACC000353,ACC000340,1082.19,DEBIT,8db04cd2-ae6f,192.168.190.46,0,8,6,2159.8,2024.7399999999998,269.97499999999997,8,8,0,0,14
TXN00000244,2024-07-02 13:13:59,ACC000466,ACC000955,357.7,PAYMENT,9cc870b0-2781,192.168.129.168,0,5,9,4265.139999999999,5768.64,853.028,5,5,0,0,14
TXN00000245,2024-02-06 10:47:43,ACC000714,ACC000244,174.84,PAYMENT,a57cc7b7-5b8b,192.168.87.30,0,18,19,150245.90000000002,189943.65999999997,8346.994444444445,18,18,5,7,37
TXN00000246,2024-12-26 15:04:33,ACC000389,ACC000203,49065.11,DEBIT,74d3a1e7-084a,192.168.42.192,1,23,21,271925.22000000003,339898.71,11822.835652173915,19,20,10,11,44
TXN00000247,2024-05-17 15:47:14,ACC000722,ACC000935,972.09,PAYMENT,6078e6c8-201f,192.168.87.30,0,9,9,4074.13,3330.7799999999997,452.68111111111114,9,9,0,0,18
TXN00000248,2024-05-07 01:16:24,ACC000507,ACC000987,436.03,CASH_OUT,5d839766-3ae6,192.168.104.83,0,9,16,7586.2,10751.65,842.9111111111112,9,9,0,0,25
TXN00000249,2024-08-10 04:34:20,ACC000890,ACC000102,334.08,DEBIT,4389c4b3-72f8,192.168.193.50,0,25,21,280639.02,370202.53,11225.560800000001,22,25,12,12,46
TXN00000250,2024-07-03 01:29:20,ACC000015,ACC000739,1746.6,PAYMENT,eb20f763-5ad3,192.168.67.198,0,8,12,4652.7,3998.26,581.5875,8,8,0,0,20
TXN00000251,2024-06-19 16:31:43,ACC000076,ACC000480,83.61,DEBIT,b1213f4c-455f,192.168.196.183,0,9,9,1938.08,6209.420000000001,215.34222222222223,9,9,0,0,18
TXN00000252,2024-05-01 06:35:37,ACC000665,ACC000082,109.5,DEBIT,19c4c7c6-a20d,192.168.144.235,0,18,19,203834.51,245415.81,11324.139444444443,16,15,9,9,37
TXN00000253,2024-02-29 10:45:15,ACC000977,ACC000324,449.21,DEBIT,3ba9b586-f835,192.168.119.80,0,8,4,3839.05,1627.1,479.88124999999997,7,8,0,0,12
TXN00000254,2024-03-13 08:12:27,ACC000893,ACC000554,270.74,TRANSFER,5d839766-3ae6,192.168.186.184,0,6,10,1331.5,6124.07,221.91666666666663,6,6,0,0,16
TXN00000255,2024-02-06 02:34:43,ACC000240,ACC000646,846.34,CASH_OUT,585a51b0-dc13,192.168.188.204,0,10,10,5014.65,3851.3,501.465,9,9,0,0,20
TXN00000256,2024-12-22 02:38:55,ACC000232,ACC000764,32.79,TRANSFER,4e84114f-a579,192.168.179.52,0,9,10,4230.3099999999995,3880.54,470.0344444444445,9,9,0,0,19
TXN00000257,2024-03-08 19:18:40,ACC000778,ACC000648,874.66,TRANSFER,cc2bfbd8-8419,192.168.80.242,0,13,15,5867.959999999999,12780.91,451.38153846153847,13,12,0,0,28
TXN00000258,2024-01-04 03:10:32,ACC000454,ACC000170,3.1,TRANSFER,85a41e77-b602,192.168.234.75,0,12,13,2530.5899999999997,4881.22,210.8825,12,12,0,0,25
TXN00000259,2024-06-24 17:51:50,ACC000047,ACC000332,2837.52,CASH_OUT,a1cd5a60-fe4d,192.168.218.72,0,6,10,7009.530000000001,6624.04,1168.2549999999999,6,6,0,0,16
TXN00000260,2024-03-26 10:07:01,ACC000383,ACC000441,313.61,DEBIT,435ff8f7-6a06,192.168.218.144,0,13,9,8797.09,3035.8399999999997,676.6992307692309,12,13,0,0,22
TXN00000261,2024-04-02 03:20:30,ACC000579,ACC000698,831.51,PAYMENT,3681ba10-2c26,192.168.24.80,0,11,8,5208.26,2473.9,473.47818181818184,11,11,0,0,19
TXN00000262,2024-02-08 09:46:03,ACC000080,ACC000624,105.4,PAYMENT,6078e6c8-201f,192.168.186.184,0,16,9,6506.72,7109.919999999999,406.6699999999999,15,16,0,0,25
TXN00000263,2024-12-25 08:49:15,ACC000509,ACC000934,396.3,PAYMENT,f7cc485b-86ee,192.168.118.33,0,5,16,4033.56,7935.11,806.712,5,5,0,0,21
TXN00000264,2024-12-09 13:36:36,ACC000472,ACC000653,87.74,CASH_OUT,ec75d302-5b81,192.168.125.183,0,13,10,4915.62,4059.9800000000005,378.12461538461537,13,13,0,0,23
TXN00000265,2024-04-21 03:07:36,ACC000682,ACC000009,45.54,CASH_OUT,100f6335-9d5b,192.168.184.36,0,15,5,4914.22,2301.62,327.61466666666666,14,15,0,0,20
TXN00000266,2024-05-26 22:24:19,ACC000693,ACC000559,670.55,DEBIT,1f08b355-06ec,192.168.218.210,0,9,10,8236.75,4969.0,915.1944444444445,9,9,0,0,19
TXN00000267,2024-07-16 23:06:43,ACC000967,ACC000353,386.33,DEBIT,20b4f1a8-2067,192.168.234.75,0,8,12,4577.15,8182.349999999999,572.1437500000001,8,7,0,0,20
TXN00000268,2024-05-16 20:58:16,ACC000706,ACC000256,131.13,CASH_OUT,c7085917-e7f2,192.168.210.34,0,12,14,5743.82,3359.17,478.65166666666664,12,12,0,0,26
TXN00000269,2024-08-01 05:50:09,ACC000203,ACC000393,268.23,PAYMENT,34c0de9c-c58a,192.168.126.12,0,22,15,219374.85,167641.09999999998,9971.584090909093,19,18,10,6,37
TXN00000270,2024-02-10 12:18:30,ACC000390,ACC000585,383.29,CASH_OUT,4134ec4a-45ac,192.168.138.132,0,15,8,7521.060000000001,5230.13,501.404,15,15,0,0,23
TXN00000271,2024-10-04 09:43:52,ACC000716,ACC000302,212.11,DEBIT,27f8e60b-106a,192.168.106.51,0,12,9,7992.57,3246.0199999999995,666.0474999999999,12,12,0,0,21
TXN00000272,2024-03-26 00:16:59,ACC000281,ACC000008,202.23,TRANSFER,362203aa-4411,192.168.33.124,0,24,11,325463.11000000004,162109.69,13560.962916666665,22,20,9,4,35
TXN00000273,2024-11-23 02:01:45,ACC000932,ACC000620,72.69,CASH_OUT,c850ebc6-2838,192.168.168.37,0,14,6,12283.800000000001,6683.85,877.4142857142858,13,14,0,0,20
TXN00000274,2024-03-08 14:37:52,ACC000794,ACC000818,42.73,CASH_OUT,c476b015-8cae,192.168.169.171,0,15,12,10395.160000000002,6129.42,693.0106666666666,15,14,0,0,27
TXN00000275,2024-03-30 12:28:06,ACC000224,ACC000651,151.71,CASH_OUT,cc624879-3cd3,192.168.186.184,0,11,14,3853.63,9987.579999999998,350.33,11,11,0,0,25
TXN00000276,2024-07-14 05:26:50,ACC000694,ACC000773,391.32,PAYMENT,1ddd01b6-b1da,192.168.93.152,0,5,5,1398.42,3621.9300000000003,279.684,5,5,0,0,10
TXN00000277,2024-07-12 18:14:58,ACC000643,ACC000099,634.2,TRANSFER,3ba9b586-f835,192.168.139.94,0,6,10,2713.3900000000003,2748.0899999999997,452.2316666666666,6,6,0,0,16
TXN00000278,2024-01-28 03:00:11,ACC000316,ACC000807,705.34,CASH_OUT,4389c4b3-72f8,192.168.130.33,0,8,3,3957.8800000000006,2535.67,494.735,8,8,0,0,11
TXN00000279,2024-11-20 02:46:55,ACC000749,ACC000134,361.49,CASH_OUT,4e84114f-a579,192.168.1.245,0,8,11,3113.8200000000006,6242.17,389.2275000000001,8,8,0,0,19
TXN00000280,2024-05-23 13:09:26,ACC000334,ACC000765,163.94,PAYMENT,fc36948c-bf26,192.168.195.211,0,6,10,2574.8700000000003,6749.71,429.14500000000004,6,6,0,0,16
TXN00000281,2024-07-14 20:20:08,ACC000135,ACC000805,197.46,CASH_OUT,4023875c-35d7,192.168.132.73,0,14,11,4602.660000000001,3884.8,328.76142857142855,14,14,0,0,25
