transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud
TXN-0000229,2026-03-01T11:51:45,ACC-00365,ACC-00357,1074.06,CRYPTO,device-0011,103.125.175.75,0
TXN-0000230,2026-03-01T11:52:30,ACC-00103,ACC-00388,3072.53,UPI,device-0034,103.102.106.114,0
TXN-0000231,2026-03-01T11:53:15,ACC-00031,ACC-00082,3785.83,CARD,device-0042,103.94.82.58,0
TXN-0000232,2026-03-01T11:54:00,ACC-00118,ACC-00011,2118.8,UPI,device-0074,103.22.66.154,0
TXN-0000233,2026-03-01T11:54:45,ACC-00144,ACC-00524,710.77,CARD,device-0077,103.86.58.2,0
TXN-0000234,2026-03-01T11:55:30,ACC-00328,ACC-00247,9165.12,CRYPTO,device-0084,103.75.25.125,0
TXN-0000235,2026-03-01T11:56:15,ACC-00453,ACC-00448,3158.0,CRYPTO,device-0018,103.59.177.13,0
TXN-0000236,2026-03-01T11:57:00,ACC-00589,ACC-00007,4347.64,UPI,device-0099,103.50.150.150,0
TXN-0000237,2026-03-01T11:57:45,ACC-00325,ACC-00587,5354.89,UPI,device-0096,103.126.178.82,0
TXN-0000238,2026-03-01T11:58:30,ACC-00100,ACC-00426,1800.54,CARD,device-0018,103.51.153.157,0
TXN-0000239,2026-03-01T11:59:15,ACC-00600,ACC-00426,1973.09,UPI,device-0114,103.121.163.47,0
TXN-0000240,2026-03-01T12:00:00,ACC-00152,ACC-00132,2537.78,CARD,device-0058,103.124.172.68,0
TXN-0000241,2026-03-01T12:00:45,ACC-00458,ACC-00403,4063.93,CARD,device-0051,103.73.19.111,0
TXN-0000242,2026-03-01T12:01:30,ACC-00407,ACC-00456,5662.21,NET_BANKING,device-0097,103.134.2.138,0
TXN-0000243,2026-03-01T12:02:15,ACC-00356,ACC-00486,574.25,CRYPTO,device-0087,103.122.166.54,0
TXN-0000244,2026-03-01T12:03:00,ACC-00314,ACC-00062,1988.48,UPI,device-0025,103.61.183.27,0
TXN-0000245,2026-03-01T12:03:45,ACC-00464,ACC-00131,341.69,CRYPTO,device-0123,103.53.159.171,0
TXN-0000246,2026-03-01T12:04:30,ACC-00582,ACC-00554,1161.03,NET_BANKING,device-0049,103.88.64.16,0
TXN-0000247,2026-03-01T12:05:15,ACC-00199,ACC-00357,5631.23,NET_BANKING,device-0048,103.58.174.6,0
TXN-0000248,2026-03-01T12:06:00,ACC-00359,ACC-00584,1773.74,NET_BANKING,device-0058,103.9.27.63,0
TXN-0000249,2026-03-01T12:06:45,ACC-00122,ACC-00226,618.06,CARD,device-0096,103.18.54.126,0
TXN-0000250,2026-03-01T12:07:30,ACC-00192,ACC-00427,1369.16,UPI,device-0042,103.3.9.21,0
TXN-0000251,2026-03-01T12:08:15,ACC-00596,ACC-00123,1553.69,UPI,device-0059,103.106.118.142,0
TXN-0000252,2026-03-01T12:09:00,ACC-00214,ACC-00173,4431.71,CARD,device-0025,103.138.14.166,0
TXN-0000253,2026-03-01T12:09:45,ACC-00116,ACC-00035,1369.79,CARD,device-0056,103.36.108.52,0
TXN-0000254,2026-03-01T12:10:30,ACC-00005,ACC-00300,215.51,UPI,device-0119,103.34.102.38,0
TXN-0000255,2026-03-01T12:11:15,ACC-00407,ACC-00552,1257.06,UPI,device-0029,103.35.105.45,0
TXN-0000256,2026-03-01T12:12:00,ACC-00195,ACC-00478,1767.67,CARD,device-0109,103.109.127.163,0
TXN-0000257,2026-03-01T12:12:45,ACC-00563,ACC-00367,2181.48,UPI,device-0051,103.19.57.133,0
TXN-0000258,2026-03-01T12:13:30,ACC-00138,ACC-00345,1784.2,CARD,device-0012,103.115.145.5,0
TXN-0000259,2026-03-01T12:14:15,ACC-00528,ACC-00251,3552.76,NET_BANKING,device-0065,103.23.69.161,0
TXN-0000260,2026-03-01T12:15:00,ACC-00283,ACC-00100,2131.64,UPI,device-0106,103.53.159.171,0
TXN-0000261,2026-03-01T12:15:45,ACC-00365,ACC-00462,7318.66,CARD,device-0105,103.52.156.164,0
TXN-0000262,2026-03-01T12:16:30,ACC-00069,ACC-00475,2116.43,UPI,device-0096,103.6.18.42,0
TXN-0000263,2026-03-01T12:17:15,ACC-00129,ACC-00255,3487.44,UPI,device-0029,103.127.181.89,0
TXN-0000264,2026-03-01T12:18:00,ACC-00240,ACC-00165,573.71,UPI,device-0105,103.87.61.9,0
TXN-0000265,2026-03-01T12:18:45,ACC-00112,ACC-00038,2073.64,CARD,device-0023,103.34.102.38,0
TXN-0000266,2026-03-01T12:19:30,ACC-00083,ACC-00532,2152.5,NET_BANKING,device-0109,103.106.118.142,0
TXN-0000267,2026-03-01T12:20:15,ACC-00212,ACC-00449,1817.2,UPI,device-0041,103.34.102.38,0
TXN-0000268,2026-03-01T12:21:00,ACC-00022,ACC-00587,1102.73,UPI,device-0110,103.0.0.0,0
TXN-0000269,2026-03-01T12:21:45,ACC-00485,ACC-00176,2007.45,CARD,device-0056,103.75.25.125,0
TXN-0000270,2026-03-01T12:22:30,ACC-00515,ACC-00271,4220.75,CARD,device-0016,103.51.153.157,0
TXN-0000271,2026-03-01T12:23:15,ACC-00078,ACC-00091,5123.74,UPI,device-0046,103.78.34.146,0
TXN-0000272,2026-03-01T12:24:00,ACC-00102,ACC-00158,985.42,CRYPTO,device-0003,103.53.159.171,0
TXN-0000273,2026-03-01T12:24:45,ACC-00074,ACC-00001,6463.48,CARD,device-0114,103.86.58.2,0
TXN-0000274,2026-03-01T12:25:30,ACC-00606,ACC-00250,2417.31,NET_BANKING,device-0066,103.93.79.51,0
TXN-0000275,2026-03-01T12:26:15,ACC-00117,ACC-00231,4115.4,CARD,device-0104,103.21.63.147,0
TXN-0000276,2026-03-01T12:27:00,ACC-00426,ACC-00213,2656.94,NET_BANKING,device-0006,103.132.196.124,0
TXN-0000277,2026-03-01T12:27:45,ACC-00214,ACC-00410,8548.38,NET_BANKING,device-0006,103.106.118.142,0
TXN-0000278,2026-03-01T12:28:30,ACC-00517,ACC-00132,3743.06,UPI,device-0115,103.75.25.125,0
TXN-0000279,2026-03-01T12:29:15,ACC-00273,ACC-00471,3725.07,UPI,device-0069,103.141.23.187,0
TXN-0000280,2026-03-01T12:30:00,ACC-00548,ACC-00038,2954.94,CARD,device-0057,103.113.139.191,0
TXN-0000281,2026-03-01T12:30:45,ACC-00080,ACC-00492,740.56,NET_BANKING,device-0062,103.55.165.185,0
TXN-0000282,2026-03-01T12:31:30,ACC-00404,ACC-00199,7424.88,CARD,device-0090,103.102.106.114,0
TXN-0000283,2026-03-01T12:32:15,ACC-00288,ACC-00411,1445.89,NET_BANKING,device-0009,103.67.1.69,0
TXN-0000284,2026-03-01T12:33:00,ACC-00328,ACC-00214,6743.31,NET_BANKING,device-0022,103.12.36.84,0
TXN-0000285,2026-03-01T12:33:45,ACC-00423,ACC-00364,5933.05,UPI,device-0123,103.63.189.41,0
TXN-0000286,2026-03-01T12:34:30,ACC-00466,ACC-00468,7832.44,CARD,device-0123,103.64.192.48,0
TXN-0000287,2026-03-01T12:35:15,ACC-00332,ACC-00107,8013.1,CARD,device-0045,103.134.2.138,0
TXN-0000288,2026-03-01T12:36:00,ACC-00459,ACC-00461,1998.38,CARD,device-0050,103.126.178.82,0
TXN-0000289,2026-03-01T12:36:45,ACC-00351,ACC-00368,582.69,NET_BANKING,device-0090,103.128.184.96,0
TXN-0000290,2026-03-01T12:37:30,ACC-00118,ACC-00404,3785.81,CARD,device-0042,103.98.94.86,0
TXN-0000291,2026-03-01T12:38:15,ACC-00255,ACC-00161,519.62,UPI,device-0103,103.13.39.91,0
TXN-0000292,2026-03-01T12:39:00,ACC-00082,ACC-00409,2197.11,NET_BANKING,device-0082,103.43.129.101,0
TXN-0000293,2026-03-01T12:39:45,ACC-00012,ACC-00503,1473.6,UPI,device-0020,103.110.130.170,0
TXN-0000294,2026-03-01T12:40:30,ACC-00469,ACC-00154,5509.88,CRYPTO,device-0083,103.24.72.168,0
TXN-0000295,2026-03-01T12:41:15,ACC-00080,ACC-00478,1786.59,UPI,device-0035,103.40.120.80,0
TXN-0000296,2026-03-01T12:42:00,ACC-00571,ACC-00568,1874.44,NET_BANKING,device-0025,103.136.8.152,0
TXN-0000297,2026-03-01T12:42:45,ACC-00338,ACC-00480,4877.53,CRYPTO,device-0072,103.86.58.2,0
TXN-0000298,2026-03-01T12:43:30,ACC-00192,ACC-00390,833.08,UPI,device-0040,103.101.103.107,0
TXN-0000299,2026-03-01T12:44:15,ACC-00610,ACC-00275,3021.44,NET_BANKING,device-0068,103.3.9.21,0
TXN-0000300,2026-03-01T12:45:00,ACC-00438,ACC-00546,1117.96,CRYPTO,device-0076,103.51.153.157,0
TXN-0000301,2026-03-01T12:45:45,ACC-00277,ACC-00529,7535.27,CRYPTO,device-0041,103.45.135.115,0
TXN-0000302,2026-03-01T12:46:30,ACC-00440,ACC-00306,1933.62,CARD,device-0079,103.115.145.5,0
TXN-0000303,2026-03-01T12:47:15,ACC-00208,ACC-00251,1025.03,CRYPTO,device-0119,103.131.193.117,0
TXN-0000304,2026-03-01T12:48:00,ACC-00585,ACC-00611,3192.67,UPI,device-0093,103.141.23.187,0
TXN-0000305,2026-03-01T12:48:45,ACC-00477,ACC-00065,2153.54,CARD,device-0078,103.64.192.48,0
TXN-0000306,2026-03-01T12:49:30,ACC-00378,ACC-00403,879.76,NET_BANKING,device-0036,103.43.129.101,0
TXN-0000307,2026-03-01T12:50:15,ACC-00161,ACC-00226,4203.01,CARD,device-0035,103.31.93.17,0
TXN-0000308,2026-03-01T12:51:00,ACC-00181,ACC-00537,7910.24,NET_BANKING,device-0020,103.51.153.157,0
TXN-0000309,2026-03-01T12:51:45,ACC-00004,ACC-00284,1441.39,CRYPTO,device-0016,103.119.157.33,0
TXN-0000310,2026-03-01T12:52:30,ACC-00437,ACC-00483,1476.5,NET_BANKING,device-0014,103.16.48.112,0
TXN-0000311,2026-03-01T12:53:15,ACC-00243,ACC-00016,1286.88,CARD,device-0050,103.87.61.9,0
TXN-0000312,2026-03-01T12:54:00,ACC-00181,ACC-00613,1883.44,NET_BANKING,device-0008,103.133.199.131,0
TXN-0000313,2026-03-01T12:54:45,ACC-00086,ACC-00155,3808.76,CARD,device-0059,103.125.175.75,0
TXN-0000314,2026-03-01T12:55:30,ACC-00282,ACC-00069,1415.72,NET_BANKING,device-0104,103.81.43.167,0
TXN-0000315,2026-03-01T12:56:15,ACC-00110,ACC-00316,1595.2,NET_BANKING,device-0030,103.71.13.97,0
TXN-0000316,2026-03-01T12:57:00,ACC-00497,ACC-00407,3448.04,UPI,device-0124,103.3.9.21,0
TXN-0000317,2026-03-01T12:57:45,ACC-00624,ACC-00066,4911.65,UPI,device-0085,103.103.109.121,0
TXN-0000318,2026-03-01T12:58:30,ACC-00200,ACC-00198,2754.13,CARD,device-0057,103.25.75.175,0
TXN-0000319,2026-03-01T12:59:15,ACC-00265,ACC-00230,588.72,NET_BANKING,device-0095,103.50.150.150,0
TXN-0000320,2026-03-01T13:00:00,ACC-00425,ACC-00520,1252.09,CRYPTO,device-0102,103.132.196.124,0
TXN-0000321,2026-03-01T13:00:45,ACC-00260,ACC-00147,2630.8,NET_BANKING,device-0089,103.113.139.191,0
TXN-0000322,2026-03-01T13:01:30,ACC-00138,ACC-00558,1072.73,CARD,device-0017,103.80.40.160,0
TXN-0000323,2026-03-01T13:02:15,ACC-00549,ACC-00203,464.17,UPI,device-0038,103.75.25.125,0
TXN-0000324,2026-03-01T13:03:00,ACC-00318,ACC-00033,616.57,UPI,device-0000,103.12.36.84,0
TXN-0000325,2026-03-01T13:03:45,ACC-00272,ACC-00061,4568.56,UPI,device-0042,103.92.76.44,0
TXN-0000326,2026-03-01T13:04:30,ACC-00213,ACC-00105,4514.2,UPI,device-0018,103.9.27.63,0
TXN-0000327,2026-03-01T13:05:15,ACC-00538,ACC-00345,3215.98,NET_BANKING,device-0056,103.116.148.12,0
TXN-0000328,2026-03-01T13:06:00,ACC-00264,ACC-00246,472.49,NET_BANKING,device-0092,103.83.49.181,0
TXN-0000329,2026-03-01T13:06:45,ACC-00160,ACC-00125,1109.19,NET_BANKING,device-0067,103.106.118.142,0
TXN-0000330,2026-03-01T13:07:30,ACC-00193,ACC-00229,4215.22,CARD,device-0027,103.88.64.16,0
TXN-0000331,2026-03-01T13:08:15,ACC-00130,ACC-00601,3579.67,UPI,device-0094,103.12.36.84,0
TXN-0000332,2026-03-01T13:09:00,ACC-00101,ACC-00109,795.59,UPI,device-0102,103.8.24.56,0
TXN-0000333,2026-03-01T13:09:45,ACC-00249,ACC-00617,2737.1,NET_BANKING,device-0022,103.63.189.41,0
TXN-0000334,2026-03-01T13:10:30,ACC-00114,ACC-00546,1877.95,CRYPTO,device-0121,103.135.5.145,0
TXN-0000335,2026-03-01T13:11:15,ACC-00545,ACC-00385,985.1,UPI,device-0059,103.93.79.51,0
TXN-0000336,2026-03-01T13:12:00,ACC-00157,ACC-00459,2898.98,UPI,device-0070,103.105.115.135,0
TXN-0000337,2026-03-01T13:12:45,ACC-00344,ACC-00231,18214.92,NET_BANKING,device-0058,103.3.9.21,0
TXN-0000338,2026-03-01T13:13:30,ACC-00232,ACC-00303,1319.01,NET_BANKING,device-0032,103.40.120.80,0
TXN-0000339,2026-03-01T13:14:15,ACC-00261,ACC-00064,1588.8,CRYPTO,device-0043,103.79.37.153,0
TXN-0000340,2026-03-01T13:15:00,ACC-00471,ACC-00169,2064.5,UPI,device-0065,103.23.69.161,0
TXN-0000341,2026-03-01T13:15:45,ACC-00196,ACC-00399,4621.01,NET_BANKING,device-0105,103.9.27.63,0
TXN-0000342,2026-03-01T13:16:30,ACC-00005,ACC-00132,210.9,NET_BANKING,device-0111,103.109.127.163,0
TXN-0000343,2026-03-01T13:17:15,ACC-00403,ACC-00524,1535.44,CRYPTO,device-0011,103.66.198.62,0
TXN-0000344,2026-03-01T13:18:00,ACC-00525,ACC-00584,1457.79,CARD,device-0007,103.48.144.136,0
TXN-0000345,2026-03-01T13:18:45,ACC-00134,ACC-00289,2064.85,UPI,device-0037,103.96.88.72,0
TXN-0000346,2026-03-01T13:19:30,ACC-00557,ACC-00061,1266.4,CARD,device-0025,103.14.42.98,0
TXN-0000347,2026-03-01T13:20:15,ACC-00264,ACC-00048,646.51,UPI,device-0081,103.122.166.54,0
TXN-0000348,2026-03-01T13:21:00,ACC-00214,ACC-00225,3426.57,UPI,device-0006,103.74.22.118,0
TXN-0000349,2026-03-01T13:21:45,ACC-00223,ACC-00580,1557.93,NET_BANKING,device-0052,103.29.87.3,0
TXN-0000350,2026-03-01T13:22:30,ACC-00020,ACC-00581,10716.57,NET_BANKING,device-0012,103.106.118.142,0
TXN-0000351,2026-03-01T13:23:15,ACC-00067,ACC-00254,4203.6,UPI,device-0024,103.121.163.47,0
TXN-0000352,2026-03-01T13:24:00,ACC-00064,ACC-00512,2876.65,NET_BANKING,device-0065,103.20.60.140,0
TXN-0000353,2026-03-01T13:24:45,ACC-00622,ACC-00131,915.46,CARD,device-0007,103.45.135.115,0
TXN-0000354,2026-03-01T13:25:30,ACC-00053,ACC-00360,5433.13,CRYPTO,device-0100,103.131.193.117,0
TXN-0000355,2026-03-01T13:26:15,ACC-00106,ACC-00203,3700.92,CARD,device-0066,103.70.10.90,0
TXN-0000356,2026-03-01T13:27:00,ACC-00597,ACC-00237,4223.98,CRYPTO,device-0049,103.112.136.184,0
TXN-0000357,2026-03-01T13:27:45,ACC-00365,ACC-00409,528.03,CARD,device-0027,103.27.81.189,0
TXN-0000358,2026-03-01T13:28:30,ACC-00499,ACC-00541,703.36,UPI,device-0073,103.81.43.167,0
TXN-0000359,2026-03-01T13:29:15,ACC-00224,ACC-00274,1071.81,CARD,device-0100,103.89.67.23,0
TXN-0000360,2026-03-01T13:30:00,ACC-00501,ACC-00582,1741.42,NET_BANKING,device-0048,103.109.127.163,0
TXN-0000361,2026-03-01T13:30:45,ACC-00205,ACC-00605,3702.81,NET_BANKING,device-0047,103.65.195.55,0
TXN-0000362,2026-03-01T13:31:30,ACC-00219,ACC-00346,4928.8,CARD,device-0040,103.137.11.159,0
TXN-0000363,2026-03-01T13:32:15,ACC-00216,ACC-00332,4178.36,UPI,device-0038,103.23.69.161,0
TXN-0000364,2026-03-01T13:33:00,ACC-00605,ACC-00243,3476.02,CRYPTO,device-0026,103.110.130.170,0
TXN-0000365,2026-03-01T13:33:45,ACC-00351,ACC-00332,4429.63,CARD,device-0065,103.117.151.19,0
TXN-0000366,2026-03-01T13:34:30,ACC-00113,ACC-00373,4558.56,UPI,device-0083,103.140.20.180,0
TXN-0000367,2026-03-01T13:35:15,ACC-00032,ACC-00529,5084.04,CARD,device-0012,103.131.193.117,0
TXN-0000368,2026-03-01T13:36:00,ACC-00611,ACC-00002,2172.34,NET_BANKING,device-0004,103.132.196.124,0
TXN-0000369,2026-03-01T13:36:45,ACC-00425,ACC-00052,4043.88,UPI,device-0041,103.105.115.135,0
TXN-0000370,2026-03-01T13:37:30,ACC-00149,ACC-00310,5793.57,UPI,device-0058,103.64.192.48,0
TXN-0000371,2026-03-01T13:38:15,ACC-00003,ACC-00585,524.74,CARD,device-0110,103.124.172.68,0
TXN-0000372,2026-03-01T13:39:00,ACC-00531,ACC-00353,3295.51,UPI,device-0033,103.95.85.65,0
TXN-0000373,2026-03-01T13:39:45,ACC-00100,ACC-00093,10237.94,CARD,device-0026,103.76.28.132,1
TXN-0000374,2026-03-01T13:40:30,ACC-00494,ACC-00534,13850.1,CRYPTO,device-0023,103.132.196.124,0
TXN-0000375,2026-03-01T13:41:15,ACC-00371,ACC-00073,1671.75,UPI,device-0048,103.115.145.5,0
TXN-0000376,2026-03-01T13:42:00,ACC-00152,ACC-00352,3545.25,NET_BANKING,device-0122,103.103.109.121,0
TXN-0000377,2026-03-01T13:42:45,ACC-00379,ACC-00584,1564.7,CARD,device-0015,103.59.177.13,0
TXN-0000378,2026-03-01T13:43:30,ACC-00550,ACC-00496,872.67,UPI,device-0104,103.9.27.63,0
TXN-0000379,2026-03-01T13:44:15,ACC-00177,ACC-00456,2437.25,CRYPTO,device-0008,103.3.9.21,0
TXN-0000380,2026-03-01T13:45:00,ACC-00316,ACC-00289,895.35,CARD,device-0086,103.82.46.174,0
TXN-0000381,2026-03-01T13:45:45,ACC-00102,ACC-00071,2687.79,CARD,device-0098,103.87.61.9,0
TXN-0000382,2026-03-01T13:46:30,ACC-00363,ACC-00288,297.36,CRYPTO,device-0065,103.132.196.124,0
TXN-0000383,2026-03-01T13:47:15,ACC-00133,ACC-00358,1569.38,UPI,device-0061,103.48.144.136,0
TXN-0000384,2026-03-01T13:48:00,ACC-00320,ACC-00592,549.11,UPI,device-0050,103.31.93.17,0
TXN-0000385,2026-03-01T13:48:45,ACC-00505,ACC-00153,5160.61,UPI,device-0072,103.92.76.44,0
TXN-0000386,2026-03-01T13:49:30,ACC-00552,ACC-00396,1444.52,CARD,device-0053,103.18.54.126,0
TXN-0000387,2026-03-01T13:50:15,ACC-00269,ACC-00127,233.36,NET_BANKING,device-0046,103.141.23.187,0
TXN-0000388,2026-03-01T13:51:00,ACC-00412,ACC-00025,3278.61,UPI,device-0088,103.77.31.139,0
TXN-0000389,2026-03-01T13:51:45,ACC-00188,ACC-00242,8437.96,UPI,device-0038,103.132.196.124,0
TXN-0000390,2026-03-01T13:52:30,ACC-00569,ACC-00073,10540.27,CARD,device-0007,103.0.0.0,0
TXN-0000391,2026-03-01T13:53:15,ACC-00521,ACC-00043,1180.15,CRYPTO,device-0108,103.80.40.160,0
TXN-0000392,2026-03-01T13:54:00,ACC-00495,ACC-00278,2524.89,CRYPTO,device-0007,103.24.72.168,0
TXN-0000393,2026-03-01T13:54:45,ACC-00605,ACC-00494,544.3,UPI,device-0064,103.40.120.80,0
TXN-0000394,2026-03-01T13:55:30,ACC-00124,ACC-00058,2073.69,NET_BANKING,device-0108,103.18.54.126,0
TXN-0000395,2026-03-01T13:56:15,ACC-00442,ACC-00079,5563.51,CRYPTO,device-0077,103.119.157.33,0
TXN-0000396,2026-03-01T13:57:00,ACC-00391,ACC-00079,6441.58,CRYPTO,device-0099,103.42.126.94,0
TXN-0000397,2026-03-01T13:57:45,ACC-00341,ACC-00603,1505.21,CRYPTO,device-0026,103.137.11.159,0
TXN-0000398,2026-03-01T13:58:30,ACC-00477,ACC-00301,1028.61,CARD,device-0057,103.122.166.54,0
TXN-0000399,2026-03-01T13:59:15,ACC-00241,ACC-00121,1610.31,CARD,device-0014,103.12.36.84,0
TXN-0000400,2026-03-01T14:00:00,ACC-00355,ACC-00487,1116.7,NET_BANKING,device-0055,103.27.81.189,0
TXN-0000401,2026-03-01T14:00:45,ACC-00581,ACC-00054,1948.89,UPI,device-0039,103.22.66.154,0
TXN-0000402,2026-03-01T14:01:30,ACC-00176,ACC-00609,677.77,CRYPTO,device-0027,103.54.162.178,0
TXN-0000403,2026-03-01T14:02:15,ACC-00322,ACC-00544,6977.33,CRYPTO,device-0005,103.33.99.31,0
TXN-0000404,2026-03-01T14:03:00,ACC-00222,ACC-00096,278.87,CRYPTO,device-0007,103.21.63.147,0
TXN-0000405,2026-03-01T14:03:45,ACC-00121,ACC-00227,1717.32,CRYPTO,device-0032,103.76.28.132,0
TXN-0000406,2026-03-01T14:04:30,ACC-00497,ACC-00126,2367.89,NET_BANKING,device-0100,103.122.166.54,0
TXN-0000407,2026-03-01T14:05:15,ACC-00386,ACC-00390,1949.79,CRYPTO,device-0015,103.49.147.143,0
TXN-0000408,2026-03-01T14:06:00,ACC-00294,ACC-00141,1112.18,CARD,device-0054,103.88.64.16,0
TXN-0000409,2026-03-01T14:06:45,ACC-00591,ACC-00203,1169.12,CRYPTO,device-0015,103.76.28.132,0
TXN-0000410,2026-03-01T14:07:30,ACC-00385,ACC-00200,1469.38,UPI,device-0081,103.24.72.168,0
TXN-0000411,2026-03-01T14:08:15,ACC-00420,ACC-00504,2288.2,UPI,device-0095,103.102.106.114,0
TXN-0000412,2026-03-01T14:09:00,ACC-00446,ACC-00585,414.98,CRYPTO,device-0023,103.116.148.12,0
TXN-0000413,2026-03-01T14:09:45,ACC-00067,ACC-00331,5978.3,NET_BANKING,device-0003,103.72.16.104,0
TXN-0000414,2026-03-01T14:10:30,ACC-00173,ACC-00621,1663.0,UPI,device-0060,103.72.16.104,0
TXN-0000415,2026-03-01T14:11:15,ACC-00298,ACC-00608,1807.25,UPI,device-0091,103.84.52.188,0
TXN-0000416,2026-03-01T14:12:00,ACC-00449,ACC-00398,857.37,NET_BANKING,device-0006,103.84.52.188,0
TXN-0000417,2026-03-01T14:12:45,ACC-00613,ACC-00308,1603.25,CRYPTO,device-0035,103.67.1.69,0
TXN-0000418,2026-03-01T14:13:30,ACC-00500,ACC-00513,523.2,NET_BANKING,device-0081,103.106.118.142,0
TXN-0000419,2026-03-01T14:14:15,ACC-00488,ACC-00285,2444.13,NET_BANKING,device-0024,103.121.163.47,0
TXN-0000420,2026-03-01T14:15:00,ACC-00188,ACC-00217,3275.52,CARD,device-0082,103.110.130.170,0
TXN-0000421,2026-03-01T14:15:45,ACC-00419,ACC-00440,3499.45,CARD,device-0074,103.60.180.20,0
TXN-0000422,2026-03-01T14:16:30,ACC-00230,ACC-00316,2629.85,UPI,device-0092,103.69.7.83,0
TXN-0000423,2026-03-01T14:17:15,ACC-00287,ACC-00373,659.71,NET_BANKING,device-0043,103.18.54.126,0
TXN-0000424,2026-03-01T14:18:00,ACC-00233,ACC-00391,788.76,UPI,device-0093,103.31.93.17,0
TXN-0000425,2026-03-01T14:18:45,ACC-00559,ACC-00352,2806.97,UPI,device-0012,103.135.5.145,0
TXN-0000426,2026-03-01T14:19:30,ACC-00176,ACC-00123,779.35,CARD,device-0036,103.46.138.122,0
TXN-0000427,2026-03-01T14:20:15,ACC-00330,ACC-00454,1208.38,CRYPTO,device-0021,103.100.100.100,0
TXN-0000428,2026-03-01T14:21:00,ACC-00469,ACC-00223,1297.48,CRYPTO,device-0059,103.113.139.191,0
TXN-0000429,2026-03-01T14:21:45,ACC-00092,ACC-00155,329.85,CARD,device-0047,103.18.54.126,0
TXN-0000430,2026-03-01T14:22:30,ACC-00518,ACC-00440,3468.93,UPI,device-0008,103.60.180.20,0
TXN-0000431,2026-03-01T14:23:15,ACC-00300,ACC-00363,2266.52,NET_BANKING,device-0013,103.115.145.5,0
TXN-0000432,2026-03-01T14:24:00,ACC-00274,ACC-00512,6006.38,CARD,device-0030,103.48.144.136,0
TXN-0000433,2026-03-01T14:24:45,ACC-00225,ACC-00144,632.94,CARD,device-0042,103.55.165.185,0
TXN-0000434,2026-03-01T14:25:30,ACC-00568,ACC-00469,1744.77,UPI,device-0039,103.26.78.182,0
TXN-0000435,2026-03-01T14:26:15,ACC-00170,ACC-00009,806.16,CARD,device-0087,103.43.129.101,0
TXN-0000436,2026-03-01T14:27:00,ACC-00562,ACC-00147,997.73,NET_BANKING,device-0095,103.8.24.56,0
TXN-0000437,2026-03-01T14:27:45,ACC-00581,ACC-00392,2472.45,NET_BANKING,device-0002,103.123.169.61,0
TXN-0000438,2026-03-01T14:28:30,ACC-00520,ACC-00567,5774.36,NET_BANKING,device-0098,103.50.150.150,0
TXN-0000439,2026-03-01T14:29:15,ACC-00288,ACC-00444,595.51,UPI,device-0072,103.67.1.69,0
TXN-0000440,2026-03-01T14:30:00,ACC-00307,ACC-00254,3576.93,CARD,device-0071,103.108.124.156,0
TXN-0000441,2026-03-01T14:30:45,ACC-00345,ACC-00618,9914.11,UPI,device-0089,103.31.93.17,0
TXN-0000442,2026-03-01T14:31:30,ACC-00481,ACC-00621,11821.49,NET_BANKING,device-0109,103.16.48.112,0
TXN-0000443,2026-03-01T14:32:15,ACC-00556,ACC-00468,3083.29,CARD,device-0102,103.86.58.2,0
TXN-0000444,2026-03-01T14:33:00,ACC-00269,ACC-00215,5156.49,CRYPTO,device-0069,103.87.61.9,0
TXN-0000445,2026-03-01T14:33:45,ACC-00185,ACC-00139,1418.89,UPI,device-0093,103.8.24.56,0
TXN-0000446,2026-03-01T14:34:30,ACC-00478,ACC-00251,9392.53,UPI,device-0104,103.0.0.0,0
TXN-0000447,2026-03-01T14:35:15,ACC-00425,ACC-00141,1061.36,CRYPTO,device-0122,103.37.111.59,0
TXN-0000448,2026-03-01T14:36:00,ACC-00480,ACC-00087,1848.05,CARD,device-0084,103.141.23.187,0
TXN-0000449,2026-03-01T14:36:45,ACC-00509,ACC-00600,1507.34,CARD,device-0042,103.136.8.152,0
TXN-0000450,2026-03-01T14:37:30,ACC-00003,ACC-00268,1416.44,CRYPTO,device-0054,103.99.97.93,0
TXN-0000451,2026-03-01T14:38:15,ACC-00158,ACC-00380,1512.45,CRYPTO,device-0072,103.53.159.171,0
TXN-0000452,2026-03-01T14:39:00,ACC-00525,ACC-00133,3507.5,NET_BANKING,device-0000,103.81.43.167,0
TXN-0000453,2026-03-01T14:39:45,ACC-00356,ACC-00130,2427.65,UPI,device-0112,103.73.19.111,0
TXN-0000454,2026-03-01T14:40:30,ACC-00479,ACC-00055,713.62,UPI,device-0049,103.48.144.136,0
TXN-0000455,2026-03-01T14:41:15,ACC-00466,ACC-00147,2619.74,UPI,device-0021,103.27.81.189,0
TXN-0000456,2026-03-01T14:42:00,ACC-00272,ACC-00299,1726.36,NET_BANKING,device-0107,103.74.22.118,0
TXN-0000457,2026-03-01T14:42:45,ACC-00401,ACC-00083,2689.7,CRYPTO,device-0020,103.58.174.6,0
TXN-0000458,2026-03-01T14:43:30,ACC-00151,ACC-00577,2054.35,UPI,device-0030,103.141.23.187,0
TXN-0000459,2026-03-01T14:44:15,ACC-00456,ACC-00605,4649.41,UPI,device-0051,103.66.198.62,0
